"round_date","round_no","hole_no","shot_no","putt","completed","left_to_pin_before","left_to_pin_after","penalty","player_name","name","course_id","start_tee","score","par","yards","lie_after","lie_before","club","direction"
2016-10-23,4,3,1,NA,TRUE,17100,8028,NA,"David Horsey","Portugal Masters",21,1,5,4,481,"Rough","Tee","driver","right"
2016-10-23,4,3,2,FALSE,TRUE,8028,1944,NA,"David Horsey","Portugal Masters",21,1,5,4,481,"Fairway","Rough","hybrid","center"
2016-10-23,4,3,3,FALSE,TRUE,1944,192,NA,"David Horsey","Portugal Masters",21,1,5,4,481,"Green","Fairway","wedge","center"
2016-10-23,4,3,4,TRUE,TRUE,192,12,NA,"David Horsey","Portugal Masters",21,1,5,4,481,"Green","Green","putter","right"
2016-10-23,4,3,5,TRUE,TRUE,12,1,NA,"David Horsey","Portugal Masters",21,1,5,4,481,"Hole","Green","putter","center"
2016-10-23,4,14,1,NA,TRUE,15084,4068,NA,"David Horsey","Portugal Masters",21,1,4,4,424,"Fairway","Tee","driver","center"
2016-10-23,4,14,2,NA,TRUE,4068,288,NA,"David Horsey","Portugal Masters",21,1,4,4,424,"Green","Fairway","wedge","center"
2016-10-23,4,14,3,TRUE,TRUE,288,24,NA,"David Horsey","Portugal Masters",21,1,4,4,424,"Green","Green","putter","left"
2016-10-23,4,14,4,TRUE,TRUE,24,1,NA,"David Horsey","Portugal Masters",21,1,4,4,424,"Hole","Green","putter","center"
2016-10-23,4,2,1,NA,TRUE,12672,4176,NA,"David Horsey","Portugal Masters",21,1,4,4,358,"Fairway","Tee","iron","center"
2016-10-23,4,2,2,NA,TRUE,4176,96,NA,"David Horsey","Portugal Masters",21,1,4,4,358,"Green","Fairway","wedge","center"
2016-10-23,4,2,3,TRUE,TRUE,96,12,NA,"David Horsey","Portugal Masters",21,1,4,4,358,"Green","Green","putter","left"
2016-10-23,4,2,4,TRUE,TRUE,12,1,NA,"David Horsey","Portugal Masters",21,1,4,4,358,"Hole","Green","putter","center"
2016-10-23,4,13,1,NA,TRUE,7380,720,NA,"David Horsey","Portugal Masters",21,1,3,3,200,"Green","Tee","iron","center"
2016-10-23,4,13,2,TRUE,TRUE,720,36,NA,"David Horsey","Portugal Masters",21,1,3,3,200,"Green","Green","putter","short"
2016-10-23,4,13,3,TRUE,TRUE,36,1,NA,"David Horsey","Portugal Masters",21,1,3,3,200,"Hole","Green","putter","center"
2016-10-23,4,18,1,NA,TRUE,16416,6660,NA,"David Horsey","Portugal Masters",21,1,4,4,463,"Fairway","Tee","driver","center"
2016-10-23,4,18,2,NA,TRUE,6660,252,NA,"David Horsey","Portugal Masters",21,1,4,4,463,"Green","Fairway","iron","center"
2016-10-23,4,18,3,TRUE,TRUE,252,12,NA,"David Horsey","Portugal Masters",21,1,4,4,463,"Green","Green","putter","left"
2016-10-23,4,18,4,TRUE,TRUE,12,1,NA,"David Horsey","Portugal Masters",21,1,4,4,463,"Hole","Green","putter","center"
2016-10-23,4,1,1,NA,TRUE,15840,7452,NA,"David Horsey","Portugal Masters",21,1,4,4,446,"Intermediate Rough","Tee","driver","right"
2016-10-23,4,1,2,FALSE,TRUE,7452,576,NA,"David Horsey","Portugal Masters",21,1,4,4,446,"Rough","Intermediate Rough","iron","right"
2016-10-23,4,1,3,FALSE,TRUE,576,24,NA,"David Horsey","Portugal Masters",21,1,4,4,446,"Green","Rough","wedge","center"
2016-10-23,4,1,4,TRUE,TRUE,24,1,NA,"David Horsey","Portugal Masters",21,1,4,4,446,"Hole","Green","putter","center"
2016-10-23,4,4,1,NA,TRUE,14472,3636,NA,"David Horsey","Portugal Masters",21,1,4,4,407,"Intermediate Rough","Tee","driver","left"
2016-10-23,4,4,2,FALSE,TRUE,3636,96,NA,"David Horsey","Portugal Masters",21,1,4,4,407,"Green","Intermediate Rough","wedge","center"
2016-10-23,4,4,3,TRUE,TRUE,96,12,NA,"David Horsey","Portugal Masters",21,1,4,4,407,"Green","Green","putter","right"
2016-10-23,4,4,4,TRUE,TRUE,12,1,NA,"David Horsey","Portugal Masters",21,1,4,4,407,"Hole","Green","putter","center"
2016-10-23,4,16,1,NA,TRUE,7632,432,NA,"David Horsey","Portugal Masters",21,1,3,3,208,"Intermediate Rough","Tee","iron","left"
2016-10-23,4,16,2,FALSE,TRUE,432,36,NA,"David Horsey","Portugal Masters",21,1,3,3,208,"Green","Intermediate Rough","wedge","center"
2016-10-23,4,16,3,TRUE,TRUE,36,1,NA,"David Horsey","Portugal Masters",21,1,3,3,208,"Hole","Green","putter","center"
2016-10-23,4,15,1,NA,TRUE,11376,1476,NA,"David Horsey","Portugal Masters",21,1,4,4,315,"Intermediate Rough","Tee","driver","left"
2016-10-23,4,15,2,FALSE,TRUE,1476,252,NA,"David Horsey","Portugal Masters",21,1,4,4,315,"Green","Intermediate Rough","wedge","center"
2016-10-23,4,15,3,TRUE,TRUE,252,12,NA,"David Horsey","Portugal Masters",21,1,4,4,315,"Green","Green","putter","short"
2016-10-23,4,15,4,TRUE,TRUE,12,1,NA,"David Horsey","Portugal Masters",21,1,4,4,315,"Hole","Green","putter","center"
2016-10-23,4,7,1,NA,TRUE,16200,6732,NA,"David Horsey","Portugal Masters",21,1,4,4,510,"Fairway","Tee","driver","center"
2016-10-23,4,7,2,NA,TRUE,6732,360,NA,"David Horsey","Portugal Masters",21,1,4,4,510,"Green","Fairway","iron","center"
2016-10-23,4,7,4,TRUE,TRUE,12,1,NA,"David Horsey","Portugal Masters",21,1,4,4,510,"Hole","Green","putter","center"
2016-10-23,4,6,1,NA,TRUE,7200,180,NA,"David Horsey","Portugal Masters",21,1,3,3,218,"Green","Tee","iron","center"
2016-10-23,4,6,2,TRUE,TRUE,180,36,NA,"David Horsey","Portugal Masters",21,1,3,3,218,"Green","Green","putter","long right"
2016-10-23,4,6,3,TRUE,TRUE,36,1,NA,"David Horsey","Portugal Masters",21,1,3,3,218,"Hole","Green","putter","center"
2016-10-23,4,8,1,NA,TRUE,5292,432,NA,"David Horsey","Portugal Masters",21,1,3,3,168,"Green","Tee","iron","center"
2016-10-23,4,8,2,TRUE,TRUE,432,12,NA,"David Horsey","Portugal Masters",21,1,3,3,168,"Green","Green","putter","short"
2016-10-23,4,8,3,TRUE,TRUE,12,1,NA,"David Horsey","Portugal Masters",21,1,3,3,168,"Hole","Green","putter","center"
2016-10-23,4,11,1,NA,TRUE,13680,5184,NA,"David Horsey","Portugal Masters",21,1,4,4,385,"Intermediate Rough","Tee","driver","right"
2016-10-23,4,11,2,FALSE,TRUE,5184,360,NA,"David Horsey","Portugal Masters",21,1,4,4,385,"Green","Intermediate Rough","iron","center"
2016-10-23,4,11,3,TRUE,TRUE,360,24,NA,"David Horsey","Portugal Masters",21,1,4,4,385,"Green","Green","putter","long right"
2016-10-23,4,11,4,TRUE,TRUE,24,1,NA,"David Horsey","Portugal Masters",21,1,4,4,385,"Hole","Green","putter","center"
2016-10-23,4,10,1,NA,TRUE,14400,5148,NA,"David Horsey","Portugal Masters",21,1,3,4,406,"Fairway","Tee","driver","center"
2016-10-23,4,10,2,NA,TRUE,5148,180,NA,"David Horsey","Portugal Masters",21,1,3,4,406,"Green Fringe","Fairway","iron","center"
2016-10-23,4,10,3,FALSE,TRUE,180,1,NA,"David Horsey","Portugal Masters",21,1,3,4,406,"Hole","Green Fringe","putter","center"
2016-10-23,4,12,1,NA,TRUE,19440,9036,NA,"David Horsey","Portugal Masters",21,1,5,5,547,"Intermediate Rough","Tee","driver","right"
2016-10-23,4,12,2,FALSE,TRUE,9036,648,NA,"David Horsey","Portugal Masters",21,1,5,5,547,"Intermediate Rough","Intermediate Rough","hybrid","right"
2016-10-23,4,12,3,FALSE,TRUE,648,48,NA,"David Horsey","Portugal Masters",21,1,5,5,547,"Green","Intermediate Rough","wedge","center"
2016-10-23,4,12,4,TRUE,TRUE,48,12,NA,"David Horsey","Portugal Masters",21,1,5,5,547,"Green","Green","putter","right"
2016-10-23,4,12,5,TRUE,TRUE,12,1,NA,"David Horsey","Portugal Masters",21,1,5,5,547,"Hole","Green","putter","center"
2016-10-23,4,9,1,NA,TRUE,15660,5796,NA,"David Horsey","Portugal Masters",21,1,4,4,442,"Rough","Tee","driver","left"
2016-10-23,4,9,2,FALSE,TRUE,5796,720,NA,"David Horsey","Portugal Masters",21,1,4,4,442,"Green","Rough","iron","center"
2016-10-23,4,9,3,TRUE,TRUE,720,12,NA,"David Horsey","Portugal Masters",21,1,4,4,442,"Green","Green","putter","center"
2016-10-23,4,9,4,TRUE,TRUE,12,1,NA,"David Horsey","Portugal Masters",21,1,4,4,442,"Hole","Green","putter","center"
2016-11-04,2,2,1,NA,TRUE,8316,648,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,228,"Green","Tee","iron","center"
2016-11-04,2,2,2,TRUE,TRUE,648,24,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,228,"Green","Green","putter","right"
2016-11-04,2,2,3,TRUE,TRUE,24,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,228,"Hole","Green","putter","center"
2016-11-04,2,7,1,NA,TRUE,21600,10944,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,605,"Fairway","Tee","driver","center"
2016-11-04,2,7,2,NA,TRUE,10944,4032,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,605,"Fairway","Fairway","iron","center"
2016-11-04,2,7,3,FALSE,TRUE,4032,96,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,605,"Green","Fairway","iron","center"
2016-11-04,2,7,4,TRUE,TRUE,96,12,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,605,"Green","Green","putter","right"
2016-11-04,2,7,5,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,605,"Hole","Green","putter","center"
2016-11-04,2,1,1,NA,TRUE,15192,4932,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,428,"Fairway","Tee","driver","center"
2016-11-04,2,1,2,NA,TRUE,4932,288,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,428,"Green","Fairway","iron","center"
2016-11-04,2,1,3,TRUE,TRUE,288,12,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,428,"Green","Green","putter","short"
2016-11-04,2,1,4,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,428,"Hole","Green","putter","center"
2016-11-04,2,5,1,NA,TRUE,14040,5112,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Fairway","Tee","iron","center"
2016-11-04,2,5,2,NA,TRUE,5112,360,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Green","Fairway","iron","center"
2016-11-04,2,5,3,TRUE,TRUE,360,12,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Green","Green","putter","short"
2016-11-04,2,5,4,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,398,"Hole","Green","putter","center"
2016-11-04,2,4,1,NA,TRUE,14256,4392,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,402,"Fairway","Tee","driver","center"
2016-11-04,2,4,2,NA,TRUE,4392,216,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,402,"Green","Fairway","wedge","center"
2016-11-04,2,4,3,TRUE,TRUE,216,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,402,"Hole","Green","putter","center"
2016-11-04,2,3,1,NA,TRUE,16164,7308,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,455,"Intermediate Rough","Tee","driver","right"
2016-11-04,2,3,2,FALSE,TRUE,7308,468,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,455,"Green","Intermediate Rough","iron","center"
2016-11-04,2,3,3,TRUE,TRUE,468,12,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,455,"Green","Green","putter","short"
2016-11-04,2,3,4,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,455,"Hole","Green","putter","center"
2016-11-04,2,9,1,NA,TRUE,14904,4500,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,419,"Fairway","Tee","driver","center"
2016-11-04,2,9,2,NA,TRUE,4500,96,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,419,"Green","Fairway","wedge","center"
2016-11-04,2,9,3,TRUE,TRUE,96,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,419,"Hole","Green","putter","center"
2016-11-04,2,8,1,NA,TRUE,6804,576,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,188,"Green","Tee","iron","center"
2016-11-04,2,8,2,TRUE,TRUE,576,36,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,188,"Green","Green","putter","long left"
2016-11-04,2,8,3,TRUE,TRUE,36,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,188,"Hole","Green","putter","center"
2016-11-04,2,6,1,NA,TRUE,6804,288,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,194,"Green","Tee","iron","center"
2016-11-04,2,6,2,TRUE,TRUE,288,12,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,194,"Green","Green","putter","right"
2016-11-04,2,6,3,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,194,"Hole","Green","putter","center"
2016-11-04,2,10,1,NA,TRUE,16380,6264,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,505,"Other","Tee","driver","right"
2016-11-04,2,10,2,FALSE,TRUE,6264,576,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,505,"Green Fringe","Other","iron","long"
2016-11-04,2,10,3,FALSE,TRUE,576,288,NA,"David Horsey","Turkish Airlines Open",96,1,5,4,505,"Green","Green Fringe","putter","long"
2016-11-04,2,17,3,TRUE,TRUE,84,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,444,"Hole","Green","putter","center"
2016-11-04,2,16,1,NA,TRUE,16488,6588,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,464,"Fairway","Tee","driver","center"
2016-11-04,2,16,2,NA,TRUE,6588,180,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,464,"Green","Fairway","iron","center"
2016-11-04,2,16,3,TRUE,TRUE,180,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,464,"Hole","Green","putter","center"
2016-11-04,2,13,1,NA,TRUE,14436,5616,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,408,"Other","Tee","driver","right"
2016-11-04,2,13,2,FALSE,TRUE,5616,480,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,408,"Green","Other","iron","center"
2016-11-04,2,13,3,TRUE,TRUE,480,48,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,408,"Green","Green","putter","long left"
2016-11-04,2,13,4,TRUE,TRUE,48,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,408,"Hole","Green","putter","center"
2016-11-04,2,11,1,NA,TRUE,13320,4500,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Rough","Tee","fw wood","right"
2016-11-04,2,11,2,FALSE,TRUE,4500,792,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Fairway","Rough","wedge","short right"
2016-11-04,2,11,3,FALSE,TRUE,792,36,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Green","Fairway","wedge","center"
2016-11-04,2,11,4,TRUE,TRUE,36,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,375,"Hole","Green","putter","center"
2016-11-04,2,12,1,NA,TRUE,19404,10836,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,545,"Fairway Bunker","Tee","driver","left"
2016-11-04,2,12,2,FALSE,TRUE,10836,5472,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,545,"Intermediate Rough","Fairway Bunker","iron","center"
2016-11-04,2,12,3,FALSE,TRUE,5472,144,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,545,"Green","Intermediate Rough","iron","center"
2016-11-04,2,12,4,TRUE,TRUE,144,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,5,545,"Hole","Green","putter","center"
2016-11-04,2,18,1,NA,TRUE,14904,5220,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,426,"Fairway","Tee","driver","center"
2016-11-04,2,18,2,NA,TRUE,5220,228,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,426,"Green","Fairway","iron","center"
2016-11-04,2,18,3,TRUE,TRUE,228,12,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,426,"Green","Green","putter","short"
2016-11-04,2,18,4,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,426,"Hole","Green","putter","center"
2016-11-04,2,15,1,NA,TRUE,17928,8568,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,503,"Fairway","Tee","driver","center"
2016-11-04,2,15,2,NA,TRUE,8568,900,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,503,"Rough","Fairway","fw wood","right"
2016-11-04,2,15,3,FALSE,TRUE,900,144,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,503,"Green","Rough","wedge","center"
2016-11-04,2,15,4,TRUE,TRUE,144,12,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,503,"Green","Green","putter","right"
2016-11-04,2,15,5,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,5,5,503,"Hole","Green","putter","center"
2016-11-04,2,14,1,NA,TRUE,6372,360,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,172,"Green Fringe","Tee","iron","long"
2016-11-04,2,14,2,FALSE,TRUE,360,120,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,172,"Green","Green Fringe","wedge","center"
2016-11-04,2,14,3,TRUE,TRUE,120,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,172,"Hole","Green","putter","center"
2016-11-03,1,4,1,NA,TRUE,14328,5436,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,402,"Intermediate Rough","Tee","driver","left"
2016-11-03,1,4,2,FALSE,TRUE,5436,396,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,402,"Rough","Intermediate Rough","iron","left"
2016-11-03,1,4,3,FALSE,TRUE,396,12,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,402,"Green","Rough","wedge","center"
2016-11-03,1,4,4,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,402,"Hole","Green","putter","center"
2016-11-03,1,2,1,NA,TRUE,7956,144,NA,"David Horsey","Turkish Airlines Open",96,11,2,3,228,"Green","Tee","iron","center"
2016-11-03,1,2,2,TRUE,TRUE,144,1,NA,"David Horsey","Turkish Airlines Open",96,11,2,3,228,"Hole","Green","putter","center"
2016-11-03,1,3,1,NA,TRUE,16236,6228,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,455,"Intermediate Rough","Tee","driver","left"
2016-11-03,1,3,2,FALSE,TRUE,6228,792,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,455,"Green Fringe","Intermediate Rough","iron","right"
2016-11-03,1,3,3,FALSE,TRUE,792,144,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,455,"Green","Green Fringe","wedge","short"
2016-11-03,1,3,4,TRUE,TRUE,144,1,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,455,"Hole","Green","putter","center"
2016-11-03,1,5,1,NA,TRUE,14112,5796,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,398,"Fairway","Tee","driver","center"
2016-11-03,1,5,2,NA,TRUE,5796,540,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,398,"Green","Fairway","iron","center"
2016-11-03,1,5,3,TRUE,TRUE,540,12,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,398,"Green","Green","putter","long left"
2016-11-03,1,5,4,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,398,"Hole","Green","putter","center"
2016-11-03,1,6,1,NA,TRUE,6372,252,NA,"David Horsey","Turkish Airlines Open",96,11,3,3,194,"Green","Tee","iron","center"
2016-11-03,1,6,2,TRUE,TRUE,252,24,NA,"David Horsey","Turkish Airlines Open",96,11,3,3,194,"Green","Green","putter","long left"
2016-11-03,1,6,3,TRUE,TRUE,24,1,NA,"David Horsey","Turkish Airlines Open",96,11,3,3,194,"Hole","Green","putter","center"
2016-11-03,1,10,1,NA,TRUE,16560,6444,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,505,"Intermediate Rough","Tee","driver","right"
2016-11-03,1,10,2,FALSE,TRUE,6444,504,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,505,"Fairway","Intermediate Rough","iron","short"
2016-11-03,1,10,3,FALSE,TRUE,504,24,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,505,"Green","Fairway","wedge","center"
2016-11-03,1,10,4,TRUE,TRUE,24,1,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,505,"Hole","Green","putter","center"
2016-11-03,1,8,1,NA,TRUE,6948,432,NA,"David Horsey","Turkish Airlines Open",96,11,3,3,188,"Green","Tee","iron","center"
2016-11-03,1,8,2,TRUE,TRUE,432,60,NA,"David Horsey","Turkish Airlines Open",96,11,3,3,188,"Green","Green","putter","long right"
2016-11-03,1,8,3,TRUE,TRUE,60,1,NA,"David Horsey","Turkish Airlines Open",96,11,3,3,188,"Hole","Green","putter","center"
2016-11-03,1,14,1,NA,TRUE,6048,396,NA,"David Horsey","Turkish Airlines Open",96,11,3,3,172,"Green","Tee","iron","center"
2016-11-03,1,14,2,TRUE,TRUE,396,12,NA,"David Horsey","Turkish Airlines Open",96,11,3,3,172,"Green","Green","putter","long"
2016-11-03,1,14,3,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,11,3,3,172,"Hole","Green","putter","center"
2016-11-03,1,17,1,NA,TRUE,15768,6300,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,444,"Fairway","Tee","driver","center"
2016-11-03,1,17,2,NA,TRUE,6300,180,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,444,"Green","Fairway","iron","center"
2016-11-03,1,17,3,TRUE,TRUE,180,36,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,444,"Green","Green","putter","long right"
2016-11-03,1,17,4,TRUE,TRUE,36,1,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,444,"Hole","Green","putter","center"
2016-11-03,1,11,1,NA,TRUE,13392,4824,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,375,"Fairway","Tee","driver","center"
2016-11-03,1,11,2,NA,TRUE,4824,216,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,375,"Green Fringe","Fairway","iron","long"
2016-11-03,1,11,3,FALSE,TRUE,216,12,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,375,"Green","Green Fringe","putter","center"
2016-11-03,1,11,4,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,375,"Hole","Green","putter","center"
2016-11-03,1,13,1,NA,TRUE,14544,4536,NA,"David Horsey","Turkish Airlines Open",96,11,3,4,408,"Fairway","Tee","driver","center"
2016-11-03,1,13,2,NA,TRUE,4536,96,NA,"David Horsey","Turkish Airlines Open",96,11,3,4,408,"Green","Fairway","wedge","center"
2016-11-03,1,13,3,TRUE,TRUE,96,1,NA,"David Horsey","Turkish Airlines Open",96,11,3,4,408,"Hole","Green","putter","center"
2016-11-03,1,9,1,NA,TRUE,14940,4428,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,419,"Fairway","Tee","driver","center"
2016-11-03,1,9,2,NA,TRUE,4428,288,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,419,"Green Fringe","Fairway","wedge","left"
2016-11-03,1,9,3,FALSE,TRUE,288,48,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,419,"Green","Green Fringe","wedge","center"
2016-11-03,1,9,4,TRUE,TRUE,48,1,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,419,"Hole","Green","putter","center"
2016-11-03,1,18,1,NA,TRUE,14904,5724,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,426,"Rough","Tee","fw wood","right"
2016-11-03,1,18,2,FALSE,TRUE,5724,540,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,426,"Intermediate Rough","Rough","iron","center"
2016-11-03,1,18,3,FALSE,TRUE,540,60,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,426,"Green","Intermediate Rough","wedge","center"
2016-11-03,1,18,4,TRUE,TRUE,60,1,NA,"David Horsey","Turkish Airlines Open",96,11,4,4,426,"Hole","Green","putter","center"
2016-11-03,1,16,1,NA,TRUE,16632,6012,NA,"David Horsey","Turkish Airlines Open",96,11,3,4,464,"Fairway","Tee","driver","center"
2016-11-03,1,16,2,NA,TRUE,6012,120,NA,"David Horsey","Turkish Airlines Open",96,11,3,4,464,"Green","Fairway","iron","center"
2016-11-03,1,16,3,TRUE,TRUE,120,1,NA,"David Horsey","Turkish Airlines Open",96,11,3,4,464,"Hole","Green","putter","center"
2016-11-03,1,12,1,NA,TRUE,19476,9468,NA,"David Horsey","Turkish Airlines Open",96,11,4,5,545,"Fairway Bunker","Tee","driver","left"
2016-11-03,1,12,2,FALSE,TRUE,9468,6300,NA,"David Horsey","Turkish Airlines Open",96,11,4,5,545,"Fairway","Fairway Bunker","wedge","center"
2016-11-03,1,12,3,FALSE,TRUE,6300,84,NA,"David Horsey","Turkish Airlines Open",96,11,4,5,545,"Green","Fairway","iron","center"
2016-11-03,1,12,4,TRUE,TRUE,84,1,NA,"David Horsey","Turkish Airlines Open",96,11,4,5,545,"Hole","Green","putter","center"
2016-11-03,1,15,1,NA,TRUE,17964,8064,NA,"David Horsey","Turkish Airlines Open",96,11,4,5,503,"Other","Tee","driver","right"
2016-11-03,1,15,2,FALSE,TRUE,8064,2520,NA,"David Horsey","Turkish Airlines Open",96,11,4,5,503,"Fairway","Other","iron","center"
2016-11-03,1,15,3,FALSE,TRUE,2520,84,NA,"David Horsey","Turkish Airlines Open",96,11,4,5,503,"Green","Fairway","wedge","center"
2016-11-03,1,15,4,TRUE,TRUE,84,1,NA,"David Horsey","Turkish Airlines Open",96,11,4,5,503,"Hole","Green","putter","center"
2016-11-05,3,1,1,NA,TRUE,15192,5112,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,428,"Rough","Tee","driver","right"
2016-11-05,3,1,2,FALSE,TRUE,5112,648,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,428,"Other","Rough","iron","right"
2016-11-05,3,1,3,FALSE,TRUE,648,48,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,428,"Green","Other","iron","center"
2016-11-05,3,1,4,TRUE,TRUE,48,1,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,428,"Hole","Green","putter","center"
2016-11-05,3,6,1,NA,TRUE,5760,120,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,194,"Green","Tee","iron","center"
2016-11-05,3,6,2,TRUE,TRUE,120,12,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,194,"Green","Green","putter","right"
2016-11-05,3,6,3,TRUE,TRUE,12,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,3,194,"Hole","Green","putter","center"
2016-11-05,3,3,1,NA,TRUE,16128,6300,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,455,"Fairway","Tee","driver","center"
2016-11-05,3,3,2,NA,TRUE,6300,36,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,455,"Green","Fairway","iron","center"
2016-11-05,3,3,3,TRUE,TRUE,36,1,NA,"David Horsey","Turkish Airlines Open",96,1,3,4,455,"Hole","Green","putter","center"
2016-11-05,3,9,1,NA,TRUE,14832,4896,NA,"David Horsey","Turkish Airlines Open",96,1,4,4,419,"Fairway","Tee","driver","center"
